asof_date,ticker,calendar_ticker_event_risk_coefficient,calendar_ticker_event_risk_level,hard_lock_overlay_detected,hard_lock_overlay_advisory_coefficient,final_advisory_ticker_event_risk_coefficient,final_advisory_ticker_event_risk_level,event_action_status,event_semantics_status,nearest_calendar_event_type,nearest_calendar_event_date,days_to_nearest_calendar_event,notes
2026-05-20,MA,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MCHP,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MCK,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MDB,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MELI,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,META,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MKSI,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MNTN,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MOD,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MOH,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MPLX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MPW,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MPWR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MRVL,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MSFT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,CALENDAR_TICKER_EVENT_CONTEXT,MEGA_CAP_EARNINGS_EVENT,2026-07-29,70,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MTSI,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MTZ,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,MU,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NAMS,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NET,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NFLX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NI,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NOW,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NRG,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NTAP,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NTRA,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NU,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NUVB,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NVAX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NVDA,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NVT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,NXPI,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,OC,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,OKTA,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,OLMA,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,OLPX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ON,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,OPCH,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ORCL,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,CALENDAR_TICKER_EVENT_CONTEXT,MEGA_CAP_EARNINGS_EVENT,2026-06-15,26,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PANW,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PATH,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PCOR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PCT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PDD,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PFGC,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PGNY,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PI,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PINS,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PLTR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PLUG,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PONY,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,POWL,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PSIX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PSTG,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PTGX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PTON,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PUMP,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PWR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,PYPL,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,QCOM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,QQQ,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,QS,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,QSR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,RBLX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,RDDT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,RERE,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,RH,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,RIOT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,RKT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,RNG,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ROKU,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,RSP,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,RTX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,RVMD,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SANM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SATS,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SCCO,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SCHW,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SE,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SEI,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SFIX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SFM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SHOP,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SHW,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SITM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,SMCI,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
