path,relative_path,directory_group,file_size_bytes,file_size_mb,modified_time,extension,family_key,is_current_alias,is_source_code,is_state_file,is_manual_file,is_price_cache_file,is_provider_cache_file,is_stable_snapshot_file,is_temp_file,is_log_file,is_pycache_file,keep_reason,delete_candidate,delete_reason,delete_risk_level
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\multiarray.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/multiarray.pyi,.venv,1718,0.002,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::multiarray.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\ndarray.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/ndarray.pyi,.venv,392,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::ndarray.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\ndarray_misc.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/ndarray_misc.pyi,.venv,1451,0.001,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::ndarray_misc.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\nditer.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/nditer.pyi,.venv,332,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::nditer.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\nested_sequence.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/nested_sequence.pyi,.venv,481,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::nested_sequence.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\npyio.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/npyio.pyi,.venv,626,0.001,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::npyio.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\numerictypes.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/numerictypes.pyi,.venv,129,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::numerictypes.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\random.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/random.pyi,.venv,2965,0.003,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::random.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\rec.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/rec.pyi,.venv,758,0.001,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::rec.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\scalars.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/scalars.pyi,.venv,2924,0.003,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::scalars.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\shape.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/shape.pyi,.venv,139,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::shape.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\shape_base.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/shape_base.pyi,.venv,165,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::shape_base.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\stride_tricks.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/stride_tricks.pyi,.venv,339,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::stride_tricks.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\strings.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/strings.pyi,.venv,2385,0.002,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::strings.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\testing.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/testing.pyi,.venv,1427,0.001,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::testing.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\twodim_base.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/twodim_base.pyi,.venv,1171,0.001,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::twodim_base.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\type_check.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/type_check.pyi,.venv,382,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::type_check.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\ufunclike.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/ufunclike.pyi,.venv,670,0.001,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::ufunclike.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\ufuncs.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/ufuncs.pyi,.venv,522,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::ufuncs.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\ufunc_config.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/ufunc_config.pyi,.venv,610,0.001,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::ufunc_config.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\fail\warnings_and_errors.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/fail/warnings_and_errors.pyi,.venv,205,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/fail::warnings_and_errors.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\misc\extended_precision.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/misc/extended_precision.pyi,.venv,331,0.000,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/misc::extended_precision.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\arithmetic.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/arithmetic.py,.venv,8380,0.008,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::arithmetic.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\arrayprint.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/arrayprint.py,.venv,803,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::arrayprint.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\arrayterator.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/arrayterator.py,.venv,422,0.000,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::arrayterator.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\array_constructors.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/array_constructors.py,.venv,2586,0.002,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::array_constructors.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\array_like.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/array_like.py,.venv,1075,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::array_like.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\bitwise_ops.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/bitwise_ops.py,.venv,1090,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::bitwise_ops.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\comparisons.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/comparisons.py,.venv,3606,0.003,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::comparisons.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\dtype.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/dtype.py,.venv,1127,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::dtype.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\einsumfunc.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/einsumfunc.py,.venv,1406,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::einsumfunc.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\flatiter.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/flatiter.py,.venv,288,0.000,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::flatiter.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\fromnumeric.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/fromnumeric.py,.venv,4263,0.004,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::fromnumeric.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\index_tricks.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/index_tricks.py,.venv,1466,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::index_tricks.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\lib_user_array.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/lib_user_array.py,.venv,640,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::lib_user_array.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\lib_utils.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/lib_utils.py,.venv,336,0.000,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::lib_utils.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\lib_version.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/lib_version.py,.venv,317,0.000,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::lib_version.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\literal.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/literal.py,.venv,1561,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::literal.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\ma.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/ma.py,.venv,4121,0.004,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::ma.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\mod.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/mod.py,.venv,1720,0.002,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::mod.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\modules.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/modules.py,.venv,670,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::modules.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\multiarray.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/multiarray.py,.venv,1456,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::multiarray.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\ndarray_conversion.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/ndarray_conversion.py,.venv,1530,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::ndarray_conversion.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\ndarray_misc.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/ndarray_misc.py,.venv,3555,0.003,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::ndarray_misc.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\ndarray_shape_manipulation.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/ndarray_shape_manipulation.py,.venv,687,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::ndarray_shape_manipulation.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\nditer.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/nditer.py,.venv,67,0.000,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::nditer.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\numeric.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/numeric.py,.venv,1582,0.002,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::numeric.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\numerictypes.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/numerictypes.py,.venv,348,0.000,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::numerictypes.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\random.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/random.py,.venv,63323,0.060,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::random.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\recfunctions.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/recfunctions.py,.venv,5138,0.005,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::recfunctions.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\scalars.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/scalars.py,.venv,3974,0.004,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::scalars.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\shape.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/shape.py,.venv,458,0.000,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::shape.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\simple.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/simple.py,.venv,2925,0.003,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::simple.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\ufunclike.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/ufunclike.py,.venv,1403,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::ufunclike.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\ufuncs.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/ufuncs.py,.venv,438,0.000,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::ufuncs.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\ufunc_config.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/ufunc_config.py,.venv,1269,0.001,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::ufunc_config.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\pass\warnings_and_errors.py,.venv/Lib/site-packages/numpy/typing/tests/data/pass/warnings_and_errors.py,.venv,167,0.000,2026-04-28T23:25:55,.py,.venv/lib/site-packages/numpy/typing/tests/data/pass::warnings_and_errors.py,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\reveal\arithmetic.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/reveal/arithmetic.pyi,.venv,27518,0.026,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/reveal::arithmetic.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\reveal\arraypad.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/reveal/arraypad.pyi,.venv,931,0.001,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/reveal::arraypad.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\reveal\arrayprint.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/reveal/arrayprint.pyi,.venv,797,0.001,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/reveal::arrayprint.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\reveal\arraysetops.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/reveal/arraysetops.pyi,.venv,4485,0.004,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/reveal::arraysetops.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
D:\us-tech-quant\.venv\Lib\site-packages\numpy\typing\tests\data\reveal\arrayterator.pyi,.venv/Lib/site-packages/numpy/typing/tests/data/reveal/arrayterator.pyi,.venv,1054,0.001,2026-04-28T23:25:55,.pyi,.venv/lib/site-packages/numpy/typing/tests/data/reveal::arrayterator.pyi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROTECTED_VENV,FALSE,,PROTECTED
